"Meldejahr";"Meldewoche";"Altersgruppen.Inz";"Inzidenz";"Anzahl"
"2020";"12";"20-34";46,47;1166
"2020";"12";"35-59";50,64;2348
"2020";"12";"60-79";28,79;784
"2020";"12";"80+";25,86;215
"2020";"12";"Gesamt";36,72;4819
"2020";"13";"'05-09";16,59;97
"2020";"13";"'10-14";22,04;127
"2020";"13";"00-04";13,93;89
"2020";"13";"15-19";53,92;337
"2020";"13";"20-34";81,66;2049
"2020";"13";"35-59";86,21;3997
"2020";"13";"60-79";65,96;1796
"2020";"13";"80+";91,52;761
"2020";"13";"Gesamt";70,5;9253
"2020";"14";"'05-09";19,16;112
"2020";"14";"'10-14";27,77;160
"2020";"14";"00-04";16,9;108
"2020";"14";"15-19";57,28;358
"2020";"14";"20-34";86,48;2170
"2020";"14";"35-59";93,87;4352
"2020";"14";"60-79";86,38;2352
"2020";"14";"80+";151,77;1262
"2020";"14";"Gesamt";82,88;10878
"2020";"15";"'05-09";13,34;78
"2020";"15";"'10-14";14,93;86
"2020";"15";"00-04";11,11;71
"2020";"15";"15-19";41,6;260
"2020";"15";"20-34";59,78;1500
"2020";"15";"35-59";62,55;2900
"2020";"15";"60-79";58,47;1592
"2020";"15";"80+";132,29;1100
"2020";"15";"Gesamt";57,82;7589
"2020";"16";"'05-09";8,55;50
"2020";"16";"'10-14";14,23;82
"2020";"16";"00-04";7,67;49
"2020";"16";"15-19";26,24;164
"2020";"16";"20-34";37,1;931
"2020";"16";"35-59";36,95;1713
"2020";"16";"60-79";32,54;886
"2020";"16";"80+";103,07;857
"2020";"16";"Gesamt";36,05;4732
"2020";"17";"'05-09";5,47;32
"2020";"17";"'10-14";7,12;41
"2020";"17";"00-04";8,29;53
"2020";"17";"15-19";15,04;94
"2020";"17";"20-34";30,77;772
"2020";"17";"35-59";22,26;1032
"2020";"17";"60-79";18,99;517
"2020";"17";"80+";65,06;541
"2020";"17";"Gesamt";23,49;3083
"2020";"18";"'05-09";7,01;41
"2020";"18";"'10-14";5,73;33
"2020";"18";"00-04";5,32;34
"2020";"18";"15-19";8,32;52
"2020";"18";"20-34";18,61;467
"2020";"18";"35-59";12,53;581
"2020";"18";"60-79";10,03;273
"2020";"18";"80+";31,15;259
"2020";"18";"Gesamt";13,27;1741
"2020";"19";"'05-09";3,76;22
"2020";"19";"'10-14";5,55;32
"2020";"19";"00-04";3,6;23
"2020";"19";"15-19";7,84;49
"2020";"19";"20-34";13,15;330
"2020";"19";"35-59";9,45;438
"2020";"19";"60-79";7,6;207
"2020";"19";"80+";22,25;185
"2020";"19";"Gesamt";9,8;1286
"2020";"20";"'05-09";3,08;18
"2020";"20";"'10-14";1,74;10
"2020";"20";"00-04";2,97;19
"2020";"20";"15-19";5,12;32
"2020";"20";"20-34";11,52;289
"2020";"20";"35-59";8,71;404
"2020";"20";"60-79";5,91;161
"2020";"20";"80+";18,52;154
"2020";"20";"Gesamt";8,28;1087
"2020";"21";"'05-09";2,74;16
"2020";"21";"'10-14";2,95;17
"2020";"21";"00-04";4,07;26
"2020";"21";"15-19";2,88;18
"2020";"21";"20-34";9,52;239
"2020";"21";"35-59";5,85;271
"2020";"21";"60-79";3,97;108
"2020";"21";"80+";9,14;76
"2020";"21";"Gesamt";5,89;773
"2020";"22";"'05-09";3,25;19
"2020";"22";"'10-14";2,43;14
"2020";"22";"00-04";2,97;19
"2020";"22";"15-19";5,12;32
"2020";"22";"20-34";7,93;199
"2020";"22";"35-59";4,14;192
"2020";"22";"60-79";3,2;87
"2020";"22";"80+";7,34;61
"2020";"22";"Gesamt";4,75;624
"2020";"23";"'05-09";1,37;8
"2020";"23";"'10-14";0,87;5
"2020";"23";"00-04";0,78;5
"2020";"23";"15-19";2,4;15
"2020";"23";"20-34";3,39;85
"2020";"23";"35-59";2,42;112
"2020";"23";"60-79";1,4;38
"2020";"23";"80+";5,17;43
"2020";"23";"Gesamt";2,37;311
