"Meldejahr";"Meldewoche";"Altersgruppen.Inz";"Inzidenz";"Anzahl"
"2020";"12";"20-34";46,51;1167
"2020";"12";"35-59";50,71;2351
"2020";"12";"60-79";28,79;784
"2020";"12";"80+";25,74;214
"2020";"12";"Gesamt";36,73;4821
"2020";"13";"'05-09";16,76;98
"2020";"13";"'10-14";21,87;126
"2020";"13";"00-04";13,62;87
"2020";"13";"15-19";53,92;337
"2020";"13";"20-34";81,74;2051
"2020";"13";"35-59";86,12;3993
"2020";"13";"60-79";65,77;1791
"2020";"13";"80+";91,4;760
"2020";"13";"Gesamt";70,42;9243
"2020";"14";"'05-09";19,16;112
"2020";"14";"'10-14";27,77;160
"2020";"14";"00-04";16,9;108
"2020";"14";"15-19";57,44;359
"2020";"14";"20-34";86,52;2171
"2020";"14";"35-59";93,72;4345
"2020";"14";"60-79";86,38;2352
"2020";"14";"80+";151,53;1260
"2020";"14";"Gesamt";82,82;10870
"2020";"15";"'05-09";13,34;78
"2020";"15";"'10-14";14,93;86
"2020";"15";"00-04";11,11;71
"2020";"15";"15-19";41,44;259
"2020";"15";"20-34";59,74;1499
"2020";"15";"35-59";62,53;2899
"2020";"15";"60-79";58,39;1590
"2020";"15";"80+";132,29;1100
"2020";"15";"Gesamt";57,78;7584
"2020";"16";"'05-09";8,38;49
"2020";"16";"'10-14";14,41;83
"2020";"16";"00-04";7,67;49
"2020";"16";"15-19";26,08;163
"2020";"16";"20-34";37,14;932
"2020";"16";"35-59";36,84;1708
"2020";"16";"60-79";32,65;889
"2020";"16";"80+";102,83;855
"2020";"16";"Gesamt";36,02;4728
"2020";"17";"'05-09";5,47;32
"2020";"17";"'10-14";7,12;41
"2020";"17";"00-04";8,29;53
"2020";"17";"15-19";15,04;94
"2020";"17";"20-34";30,65;769
"2020";"17";"35-59";22,17;1028
"2020";"17";"60-79";18,99;517
"2020";"17";"80+";64,46;536
"2020";"17";"Gesamt";23,4;3071
"2020";"18";"'05-09";7,01;41
"2020";"18";"'10-14";5,73;33
"2020";"18";"00-04";5,32;34
"2020";"18";"15-19";8,32;52
"2020";"18";"20-34";18,57;466
"2020";"18";"35-59";12,49;579
"2020";"18";"60-79";10,03;273
"2020";"18";"80+";31,03;258
"2020";"18";"Gesamt";13,23;1737
"2020";"19";"'05-09";3,76;22
"2020";"19";"'10-14";5,55;32
"2020";"19";"00-04";3,6;23
"2020";"19";"15-19";7,84;49
"2020";"19";"20-34";13,11;329
"2020";"19";"35-59";9,45;438
"2020";"19";"60-79";7,6;207
"2020";"19";"80+";22,01;183
"2020";"19";"Gesamt";9,78;1283
"2020";"20";"'05-09";3,08;18
"2020";"20";"'10-14";1,74;10
"2020";"20";"00-04";2,97;19
"2020";"20";"15-19";5,12;32
"2020";"20";"20-34";11,56;290
"2020";"20";"35-59";8,71;404
"2020";"20";"60-79";5,91;161
"2020";"20";"80+";18,52;154
"2020";"20";"Gesamt";8,29;1088
"2020";"21";"'05-09";3,08;18
"2020";"21";"'10-14";2,78;16
"2020";"21";"00-04";3,91;25
"2020";"21";"15-19";2,88;18
"2020";"21";"20-34";9,49;238
"2020";"21";"35-59";5,85;271
"2020";"21";"60-79";3,97;108
"2020";"21";"80+";9,14;76
"2020";"21";"Gesamt";5,87;770
"2020";"22";"'05-09";3,25;19
"2020";"22";"'10-14";2,43;14
"2020";"22";"00-04";2,97;19
"2020";"22";"15-19";5,12;32
"2020";"22";"20-34";8,01;201
"2020";"22";"35-59";4,1;190
"2020";"22";"60-79";3,16;86
"2020";"22";"80+";7,34;61
"2020";"22";"Gesamt";4,75;623
"2020";"23";"'05-09";1,37;8
"2020";"23";"'10-14";0,87;5
"2020";"23";"00-04";0,78;5
"2020";"23";"15-19";2,56;16
"2020";"23";"20-34";3,47;87
"2020";"23";"35-59";2,39;111
"2020";"23";"60-79";1,36;37
"2020";"23";"80+";5,29;44
"2020";"23";"Gesamt";2,38;313
"2020";"24";"'05-09";1,37;8
"2020";"24";"'10-14";1,04;6
"2020";"24";"00-04";1,41;9
"2020";"24";"15-19";1,44;9
"2020";"24";"20-34";3,99;100
"2020";"24";"35-59";2,01;93
"2020";"24";"60-79";0,73;20
"2020";"24";"80+";1,56;13
"2020";"24";"Gesamt";1,97;258
