"Meldejahr";"Meldewoche";"Altersgruppen.Inz";"Inzidenz";"Anzahl"
"2020";"12";"20-34";46,91;1177
"2020";"12";"35-59";50,99;2364
"2020";"12";"60-79";28,9;787
"2020";"12";"80+";25,74;214
"2020";"12";"Gesamt";36,94;4848
"2020";"13";"'05-09";16,59;97
"2020";"13";"'10-14";21,87;126
"2020";"13";"00-04";13,62;87
"2020";"13";"15-19";53,6;335
"2020";"13";"20-34";81,34;2041
"2020";"13";"35-59";86,41;4006
"2020";"13";"60-79";65,88;1794
"2020";"13";"80+";91,4;760
"2020";"13";"Gesamt";70,45;9246
"2020";"14";"'05-09";19,16;112
"2020";"14";"'10-14";27,95;161
"2020";"14";"00-04";16,9;108
"2020";"14";"15-19";57,28;358
"2020";"14";"20-34";87,16;2187
"2020";"14";"35-59";93,89;4353
"2020";"14";"60-79";86,41;2353
"2020";"14";"80+";150,69;1253
"2020";"14";"Gesamt";82,93;10885
"2020";"15";"'05-09";13,51;79
"2020";"15";"'10-14";14,93;86
"2020";"15";"00-04";10,96;70
"2020";"15";"15-19";41,6;260
"2020";"15";"20-34";60,02;1506
"2020";"15";"35-59";62,46;2896
"2020";"15";"60-79";58,58;1595
"2020";"15";"80+";132,17;1099
"2020";"15";"Gesamt";57,84;7592
"2020";"16";"'05-09";8,38;49
"2020";"16";"'10-14";14,41;83
"2020";"16";"00-04";7,51;48
"2020";"16";"15-19";26,4;165
"2020";"16";"20-34";37,02;929
"2020";"16";"35-59";36,88;1710
"2020";"16";"60-79";32,54;886
"2020";"16";"80+";102,35;851
"2020";"16";"Gesamt";35,98;4722
"2020";"17";"'05-09";5,47;32
"2020";"17";"'10-14";6,94;40
"2020";"17";"00-04";8,14;52
"2020";"17";"15-19";15,2;95
"2020";"17";"20-34";30,65;769
"2020";"17";"35-59";22,11;1025
"2020";"17";"60-79";19,02;518
"2020";"17";"80+";64,22;534
"2020";"17";"Gesamt";23,35;3065
"2020";"18";"'05-09";7,01;41
"2020";"18";"'10-14";5,73;33
"2020";"18";"00-04";5,48;35
"2020";"18";"15-19";8,32;52
"2020";"18";"20-34";18,65;468
"2020";"18";"35-59";12,62;585
"2020";"18";"60-79";10,03;273
"2020";"18";"80+";30,91;257
"2020";"18";"Gesamt";13,29;1744
"2020";"19";"'05-09";3,59;21
"2020";"19";"'10-14";5,55;32
"2020";"19";"00-04";3,76;24
"2020";"19";"15-19";7,84;49
"2020";"19";"20-34";13,03;327
"2020";"19";"35-59";9,47;439
"2020";"19";"60-79";7,6;207
"2020";"19";"80+";22,37;186
"2020";"19";"Gesamt";9,79;1285
"2020";"20";"'05-09";3,08;18
"2020";"20";"'10-14";1,74;10
"2020";"20";"00-04";2,97;19
"2020";"20";"15-19";5,12;32
"2020";"20";"20-34";11,56;290
"2020";"20";"35-59";8,69;403
"2020";"20";"60-79";5,95;162
"2020";"20";"80+";18,64;155
"2020";"20";"Gesamt";8,3;1089
"2020";"21";"'05-09";3,08;18
"2020";"21";"'10-14";2,78;16
"2020";"21";"00-04";3,91;25
"2020";"21";"15-19";2,88;18
"2020";"21";"20-34";9,52;239
"2020";"21";"35-59";5,87;272
"2020";"21";"60-79";3,97;108
"2020";"21";"80+";9,14;76
"2020";"21";"Gesamt";5,88;772
"2020";"22";"'05-09";3,25;19
"2020";"22";"'10-14";2,43;14
"2020";"22";"00-04";2,97;19
"2020";"22";"15-19";5,12;32
"2020";"22";"20-34";7,97;200
"2020";"22";"35-59";4,1;190
"2020";"22";"60-79";3,2;87
"2020";"22";"80+";7,34;61
"2020";"22";"Gesamt";4,75;623
"2020";"23";"'05-09";1,54;9
"2020";"23";"'10-14";0,69;4
"2020";"23";"00-04";0,63;4
"2020";"23";"15-19";2,56;16
"2020";"23";"20-34";3,47;87
"2020";"23";"35-59";2,42;112
"2020";"23";"60-79";1,4;38
"2020";"23";"80+";5,29;44
"2020";"23";"Gesamt";2,39;314
"2020";"24";"'05-09";1,54;9
"2020";"24";"'10-14";1,04;6
"2020";"24";"00-04";1,57;10
"2020";"24";"15-19";1,44;9
"2020";"24";"20-34";4,14;104
"2020";"24";"35-59";2,01;93
"2020";"24";"60-79";0,81;22
"2020";"24";"80+";1,8;15
"2020";"24";"Gesamt";2,04;268
"2020";"25";"'05-09";1,2;7
"2020";"25";"'10-14";1,91;11
"2020";"25";"00-04";1,88;12
"2020";"25";"15-19";3,2;20
"2020";"25";"20-34";3,43;86
"2020";"25";"35-59";1,94;90
"2020";"25";"60-79";1,07;29
"2020";"25";"80+";1,56;13
"2020";"25";"Gesamt";2,04;268
"2020";"26";"'05-09";2,74;16
"2020";"26";"'10-14";3,47;20
"2020";"26";"00-04";1,72;11
"2020";"26";"15-19";1,28;8
"2020";"26";"20-34";4,54;114
"2020";"26";"35-59";2,76;128
"2020";"26";"60-79";1,69;46
"2020";"26";"80+";2,53;21
"2020";"26";"Gesamt";2,77;364
"2020";"27";"'05-09";3,59;21
"2020";"27";"'10-14";2,78;16
"2020";"27";"00-04";4,07;26
"2020";"27";"15-19";3,04;19
"2020";"27";"20-34";6,89;173
"2020";"27";"35-59";3,47;161
"2020";"27";"60-79";1,29;35
"2020";"27";"80+";1,08;9
"2020";"27";"Gesamt";3,5;460
"2020";"28";"'05-09";4,62;27
"2020";"28";"'10-14";4,69;27
"2020";"28";"00-04";6,73;43
"2020";"28";"15-19";4,96;31
"2020";"28";"20-34";5,82;146
"2020";"28";"35-59";3,69;171
"2020";"28";"60-79";1,62;44
"2020";"28";"80+";1,32;11
"2020";"28";"Gesamt";3,81;500
"2020";"29";"'05-09";4,28;25
"2020";"29";"'10-14";2,78;16
"2020";"29";"00-04";3,76;24
"2020";"29";"15-19";6,24;39
"2020";"29";"20-34";6,97;175
"2020";"29";"35-59";3,82;177
"2020";"29";"60-79";1,84;50
"2020";"29";"80+";2,16;18
"2020";"29";"Gesamt";3,99;524
"2020";"30";"'05-09";4,28;25
"2020";"30";"'10-14";5,9;34
"2020";"30";"00-04";4,23;27
"2020";"30";"15-19";5,92;37
"2020";"30";"20-34";9,01;226
"2020";"30";"35-59";6,54;303
"2020";"30";"60-79";1,84;50
"2020";"30";"80+";1,32;11
"2020";"30";"Gesamt";5,44;714
"2020";"31";"'05-09";2,74;16
"2020";"31";"'10-14";4,51;26
"2020";"31";"00-04";3,6;23
"2020";"31";"15-19";5,92;37
"2020";"31";"20-34";8,77;220
"2020";"31";"35-59";6,34;294
"2020";"31";"60-79";1,58;43
"2020";"31";"80+";2,89;24
"2020";"31";"Gesamt";5,2;683
"2020";"32";"'05-09";2,74;16
"2020";"32";"'10-14";3,47;20
"2020";"32";"00-04";3,29;21
"2020";"32";"15-19";7,52;47
"2020";"32";"20-34";11,04;277
"2020";"32";"35-59";5,78;268
"2020";"32";"60-79";1,62;44
"2020";"32";"80+";0,96;8
"2020";"32";"Gesamt";5,35;702
"2020";"33";"'05-09";5,64;33
"2020";"33";"'10-14";8,16;47
"2020";"33";"00-04";5,01;32
"2020";"33";"15-19";18,88;118
"2020";"33";"20-34";21,44;538
"2020";"33";"35-59";8,93;414
"2020";"33";"60-79";2,5;68
"2020";"33";"80+";2,16;18
"2020";"33";"Gesamt";9,66;1268
"2020";"34";"'05-09";14,88;87
"2020";"34";"'10-14";21,35;123
"2020";"34";"00-04";7,36;47
"2020";"34";"15-19";41,6;260
"2020";"34";"20-34";32,64;819
"2020";"34";"35-59";13,98;648
"2020";"34";"60-79";3,01;82
"2020";"34";"80+";2,16;18
"2020";"34";"Gesamt";15,89;2085
"2020";"35";"'05-09";16,59;97
"2020";"35";"'10-14";24,82;143
"2020";"35";"00-04";9,39;60
"2020";"35";"15-19";39,84;249
"2020";"35";"20-34";32,52;816
"2020";"35";"35-59";14,49;672
"2020";"35";"60-79";3,05;83
"2020";"35";"80+";3,13;26
"2020";"35";"Gesamt";16,37;2148
"2020";"36";"'05-09";17,79;104
"2020";"36";"'10-14";23,09;133
"2020";"36";"00-04";10,8;69
"2020";"36";"15-19";34,72;217
"2020";"36";"20-34";32,56;817
"2020";"36";"35-59";16,8;779
"2020";"36";"60-79";3,64;99
"2020";"36";"80+";2,16;18
"2020";"36";"Gesamt";17,04;2236
"2020";"37";"'05-09";16,08;94
"2020";"37";"'10-14";23,43;135
"2020";"37";"00-04";11,74;75
"2020";"37";"15-19";44,8;280
"2020";"37";"20-34";37,42;939
"2020";"37";"35-59";18,83;873
"2020";"37";"60-79";7,38;201
"2020";"37";"80+";6,01;50
"2020";"37";"Gesamt";20,21;2652
"2020";"38";"'05-09";17,62;103
"2020";"38";"'10-14";20,66;119
"2020";"38";"00-04";13,15;84
"2020";"38";"15-19";37,6;235
"2020";"38";"20-34";42,8;1074
"2020";"38";"35-59";21,16;981
"2020";"38";"60-79";9,84;268
"2020";"38";"80+";7,58;63
"2020";"38";"Gesamt";22,32;2929
"2020";"39";"'05-09";14,54;85
"2020";"39";"'10-14";14,41;83
"2020";"39";"00-04";11,27;72
"2020";"39";"15-19";23,52;147
"2020";"39";"20-34";31,01;778
"2020";"39";"35-59";17,77;824
"2020";"39";"60-79";8,3;226
"2020";"39";"80+";6,86;57
"2020";"39";"Gesamt";17,33;2275
"2020";"40";"'05-09";9,75;57
"2020";"40";"'10-14";13,37;77
"2020";"40";"00-04";7,2;46
"2020";"40";"15-19";27,68;173
"2020";"40";"20-34";31,17;782
"2020";"40";"35-59";17,95;832
"2020";"40";"60-79";10,17;277
"2020";"40";"80+";6,98;58
"2020";"40";"Gesamt";17,58;2307
"2020";"41";"'05-09";12,14;71
"2020";"41";"'10-14";25,17;145
"2020";"41";"00-04";14,56;93
"2020";"41";"15-19";44,64;279
"2020";"41";"20-34";45,03;1130
"2020";"41";"35-59";29,23;1355
"2020";"41";"60-79";16,12;439
"2020";"41";"80+";17,92;149
"2020";"41";"Gesamt";27,99;3674
"2020";"42";"'05-09";19,67;115
"2020";"42";"'10-14";50,86;293
"2020";"42";"00-04";20,5;131
"2020";"42";"15-19";87,04;544
"2020";"42";"20-34";79,27;1989
"2020";"42";"35-59";53,08;2461
"2020";"42";"60-79";29,34;799
"2020";"42";"80+";28,98;241
"2020";"42";"Gesamt";50,24;6594
