"Meldejahr";"Meldewoche";"Altersgruppen.Inz";"Inzidenz";"Anzahl"
"2020";"12";"20-34";46,91;1177
"2020";"12";"35-59";51,05;2367
"2020";"12";"60-79";28,9;787
"2020";"12";"80+";25,62;213
"2020";"12";"Gesamt";36,96;4851
"2020";"13";"'05-09";16,76;98
"2020";"13";"'10-14";21,87;126
"2020";"13";"00-04";13,62;87
"2020";"13";"15-19";53,76;336
"2020";"13";"20-34";81,5;2045
"2020";"13";"35-59";86,3;4001
"2020";"13";"60-79";65,81;1792
"2020";"13";"80+";91,64;762
"2020";"13";"Gesamt";70,45;9247
"2020";"14";"'05-09";19,16;112
"2020";"14";"'10-14";28,12;162
"2020";"14";"00-04";16,75;107
"2020";"14";"15-19";57,44;359
"2020";"14";"20-34";86,96;2182
"2020";"14";"35-59";93,78;4348
"2020";"14";"60-79";86,45;2354
"2020";"14";"80+";151,53;1260
"2020";"14";"Gesamt";82,95;10887
"2020";"15";"'05-09";13,34;78
"2020";"15";"'10-14";14,93;86
"2020";"15";"00-04";10,96;70
"2020";"15";"15-19";41,44;259
"2020";"15";"20-34";59,78;1500
"2020";"15";"35-59";62,53;2899
"2020";"15";"60-79";58,54;1594
"2020";"15";"80+";132,17;1099
"2020";"15";"Gesamt";57,81;7588
"2020";"16";"'05-09";8,38;49
"2020";"16";"'10-14";14,41;83
"2020";"16";"00-04";7,67;49
"2020";"16";"15-19";26,08;163
"2020";"16";"20-34";37,1;931
"2020";"16";"35-59";36,88;1710
"2020";"16";"60-79";32,61;888
"2020";"16";"80+";102,71;854
"2020";"16";"Gesamt";36,02;4727
"2020";"17";"'05-09";5,47;32
"2020";"17";"'10-14";6,94;40
"2020";"17";"00-04";8,29;53
"2020";"17";"15-19";15,2;95
"2020";"17";"20-34";30,65;769
"2020";"17";"35-59";22,17;1028
"2020";"17";"60-79";19,1;520
"2020";"17";"80+";64,34;535
"2020";"17";"Gesamt";23,41;3072
"2020";"18";"'05-09";7,01;41
"2020";"18";"'10-14";5,73;33
"2020";"18";"00-04";5,48;35
"2020";"18";"15-19";8,32;52
"2020";"18";"20-34";18,65;468
"2020";"18";"35-59";12,6;584
"2020";"18";"60-79";10,1;275
"2020";"18";"80+";31,15;259
"2020";"18";"Gesamt";13,32;1748
"2020";"19";"'05-09";3,76;22
"2020";"19";"'10-14";5,55;32
"2020";"19";"00-04";3,76;24
"2020";"19";"15-19";7,84;49
"2020";"19";"20-34";13,19;331
"2020";"19";"35-59";9,47;439
"2020";"19";"60-79";7,64;208
"2020";"19";"80+";22,37;186
"2020";"19";"Gesamt";9,84;1291
"2020";"20";"'05-09";3,08;18
"2020";"20";"'10-14";1,74;10
"2020";"20";"00-04";2,97;19
"2020";"20";"15-19";5,12;32
"2020";"20";"20-34";11,56;290
"2020";"20";"35-59";8,71;404
"2020";"20";"60-79";5,95;162
"2020";"20";"80+";18,52;154
"2020";"20";"Gesamt";8,3;1089
"2020";"21";"'05-09";3,08;18
"2020";"21";"'10-14";2,78;16
"2020";"21";"00-04";3,91;25
"2020";"21";"15-19";2,88;18
"2020";"21";"20-34";9,49;238
"2020";"21";"35-59";5,87;272
"2020";"21";"60-79";3,97;108
"2020";"21";"80+";9,14;76
"2020";"21";"Gesamt";5,87;771
"2020";"22";"'05-09";3,25;19
"2020";"22";"'10-14";2,43;14
"2020";"22";"00-04";2,97;19
"2020";"22";"15-19";5,12;32
"2020";"22";"20-34";8,01;201
"2020";"22";"35-59";4,12;191
"2020";"22";"60-79";3,23;88
"2020";"22";"80+";7,34;61
"2020";"22";"Gesamt";4,77;626
"2020";"23";"'05-09";1,54;9
"2020";"23";"'10-14";0,87;5
"2020";"23";"00-04";0,63;4
"2020";"23";"15-19";2,56;16
"2020";"23";"20-34";3,43;86
"2020";"23";"35-59";2,42;112
"2020";"23";"60-79";1,4;38
"2020";"23";"80+";5,29;44
"2020";"23";"Gesamt";2,39;314
"2020";"24";"'05-09";1,54;9
"2020";"24";"'10-14";1,04;6
"2020";"24";"00-04";1,41;9
"2020";"24";"15-19";1,44;9
"2020";"24";"20-34";3,99;100
"2020";"24";"35-59";2,03;94
"2020";"24";"60-79";0,81;22
"2020";"24";"80+";1,92;16
"2020";"24";"Gesamt";2,02;265
"2020";"25";"'05-09";1,37;8
"2020";"25";"'10-14";1,74;10
"2020";"25";"00-04";1,88;12
"2020";"25";"15-19";3,2;20
"2020";"25";"20-34";3,43;86
"2020";"25";"35-59";1,92;89
"2020";"25";"60-79";1,03;28
"2020";"25";"80+";1,56;13
"2020";"25";"Gesamt";2,03;266
