"Meldejahr";"Meldewoche";"Altersgruppen.Inz";"Inzidenz";"Anzahl"
"2020";"12";"20-34";46,91;1177
"2020";"12";"35-59";51,05;2367
"2020";"12";"60-79";28,87;786
"2020";"12";"80+";25,74;214
"2020";"12";"Gesamt";36,95;4850
"2020";"13";"'05-09";16,59;97
"2020";"13";"'10-14";21,87;126
"2020";"13";"00-04";13,62;87
"2020";"13";"15-19";53,44;334
"2020";"13";"20-34";81,42;2043
"2020";"13";"35-59";86,45;4008
"2020";"13";"60-79";65,85;1793
"2020";"13";"80+";91,52;761
"2020";"13";"Gesamt";70,47;9249
"2020";"14";"'05-09";19,16;112
"2020";"14";"'10-14";27,95;161
"2020";"14";"00-04";16,9;108
"2020";"14";"15-19";57,28;358
"2020";"14";"20-34";87,12;2186
"2020";"14";"35-59";93,91;4354
"2020";"14";"60-79";86,49;2355
"2020";"14";"80+";150,81;1254
"2020";"14";"Gesamt";82,97;10889
"2020";"15";"'05-09";13,34;78
"2020";"15";"'10-14";14,93;86
"2020";"15";"00-04";10,96;70
"2020";"15";"15-19";41,6;260
"2020";"15";"20-34";59,98;1505
"2020";"15";"35-59";62,49;2897
"2020";"15";"60-79";58,58;1595
"2020";"15";"80+";132,29;1100
"2020";"15";"Gesamt";57,85;7593
"2020";"16";"'05-09";8,38;49
"2020";"16";"'10-14";14,41;83
"2020";"16";"00-04";7,51;48
"2020";"16";"15-19";26,08;163
"2020";"16";"20-34";37,1;931
"2020";"16";"35-59";36,88;1710
"2020";"16";"60-79";32,57;887
"2020";"16";"80+";102,47;852
"2020";"16";"Gesamt";35,99;4724
"2020";"17";"'05-09";5,47;32
"2020";"17";"'10-14";6,77;39
"2020";"17";"00-04";8,29;53
"2020";"17";"15-19";15,2;95
"2020";"17";"20-34";30,65;769
"2020";"17";"35-59";22,11;1025
"2020";"17";"60-79";19,02;518
"2020";"17";"80+";64,22;534
"2020";"17";"Gesamt";23,35;3065
"2020";"18";"'05-09";7,01;41
"2020";"18";"'10-14";5,73;33
"2020";"18";"00-04";5,48;35
"2020";"18";"15-19";8,32;52
"2020";"18";"20-34";18,65;468
"2020";"18";"35-59";12,62;585
"2020";"18";"60-79";10,03;273
"2020";"18";"80+";30,91;257
"2020";"18";"Gesamt";13,29;1744
"2020";"19";"'05-09";3,76;22
"2020";"19";"'10-14";5,55;32
"2020";"19";"00-04";3,76;24
"2020";"19";"15-19";7,84;49
"2020";"19";"20-34";13,11;329
"2020";"19";"35-59";9,45;438
"2020";"19";"60-79";7,64;208
"2020";"19";"80+";22,37;186
"2020";"19";"Gesamt";9,81;1288
"2020";"20";"'05-09";3,08;18
"2020";"20";"'10-14";1,74;10
"2020";"20";"00-04";2,97;19
"2020";"20";"15-19";5,12;32
"2020";"20";"20-34";11,56;290
"2020";"20";"35-59";8,69;403
"2020";"20";"60-79";5,95;162
"2020";"20";"80+";18,64;155
"2020";"20";"Gesamt";8,3;1089
"2020";"21";"'05-09";3,08;18
"2020";"21";"'10-14";2,78;16
"2020";"21";"00-04";3,91;25
"2020";"21";"15-19";2,88;18
"2020";"21";"20-34";9,45;237
"2020";"21";"35-59";5,85;271
"2020";"21";"60-79";3,97;108
"2020";"21";"80+";9,14;76
"2020";"21";"Gesamt";5,86;769
"2020";"22";"'05-09";3,25;19
"2020";"22";"'10-14";2,43;14
"2020";"22";"00-04";2,97;19
"2020";"22";"15-19";5,12;32
"2020";"22";"20-34";7,97;200
"2020";"22";"35-59";4,1;190
"2020";"22";"60-79";3,2;87
"2020";"22";"80+";7,34;61
"2020";"22";"Gesamt";4,75;623
"2020";"23";"'05-09";1,54;9
"2020";"23";"'10-14";0,69;4
"2020";"23";"00-04";0,63;4
"2020";"23";"15-19";2,56;16
"2020";"23";"20-34";3,43;86
"2020";"23";"35-59";2,42;112
"2020";"23";"60-79";1,4;38
"2020";"23";"80+";5,29;44
"2020";"23";"Gesamt";2,38;313
"2020";"24";"'05-09";1,54;9
"2020";"24";"'10-14";1,04;6
"2020";"24";"00-04";1,57;10
"2020";"24";"15-19";1,44;9
"2020";"24";"20-34";4,14;104
"2020";"24";"35-59";2,01;93
"2020";"24";"60-79";0,81;22
"2020";"24";"80+";1,8;15
"2020";"24";"Gesamt";2,04;268
"2020";"25";"'05-09";1,2;7
"2020";"25";"'10-14";1,91;11
"2020";"25";"00-04";1,88;12
"2020";"25";"15-19";3,2;20
"2020";"25";"20-34";3,43;86
"2020";"25";"35-59";1,94;90
"2020";"25";"60-79";1,07;29
"2020";"25";"80+";1,56;13
"2020";"25";"Gesamt";2,04;268
"2020";"26";"'05-09";2,74;16
"2020";"26";"'10-14";3,47;20
"2020";"26";"00-04";1,57;10
"2020";"26";"15-19";1,28;8
"2020";"26";"20-34";4,54;114
"2020";"26";"35-59";2,78;129
"2020";"26";"60-79";1,65;45
"2020";"26";"80+";2,53;21
"2020";"26";"Gesamt";2,77;363
"2020";"27";"'05-09";3,59;21
"2020";"27";"'10-14";2,78;16
"2020";"27";"00-04";4,07;26
"2020";"27";"15-19";3,04;19
"2020";"27";"20-34";6,78;170
"2020";"27";"35-59";3,47;161
"2020";"27";"60-79";1,32;36
"2020";"27";"80+";1,08;9
"2020";"27";"Gesamt";3,49;458
"2020";"28";"'05-09";4,62;27
"2020";"28";"'10-14";4,69;27
"2020";"28";"00-04";6,73;43
"2020";"28";"15-19";4,96;31
"2020";"28";"20-34";5,78;145
"2020";"28";"35-59";3,67;170
"2020";"28";"60-79";1,62;44
"2020";"28";"80+";1,32;11
"2020";"28";"Gesamt";3,79;498
"2020";"29";"'05-09";4,1;24
"2020";"29";"'10-14";2,78;16
"2020";"29";"00-04";3,76;24
"2020";"29";"15-19";6,24;39
"2020";"29";"20-34";6,93;174
"2020";"29";"35-59";3,84;178
"2020";"29";"60-79";1,8;49
"2020";"29";"80+";2,16;18
"2020";"29";"Gesamt";3,98;522
"2020";"30";"'05-09";4,28;25
"2020";"30";"'10-14";5,9;34
"2020";"30";"00-04";4,07;26
"2020";"30";"15-19";5,76;36
"2020";"30";"20-34";8,69;218
"2020";"30";"35-59";6,45;299
"2020";"30";"60-79";1,84;50
"2020";"30";"80+";1,32;11
"2020";"30";"Gesamt";5,44;714
"2020";"31";"'05-09";2,74;16
"2020";"31";"'10-14";4,34;25
"2020";"31";"00-04";3,6;23
"2020";"31";"15-19";5,92;37
"2020";"31";"20-34";8,65;217
"2020";"31";"35-59";6,3;292
"2020";"31";"60-79";1,54;42
"2020";"31";"80+";3,01;25
"2020";"31";"Gesamt";5,17;678
"2020";"32";"'05-09";2,39;14
"2020";"32";"'10-14";3,65;21
"2020";"32";"00-04";3,29;21
"2020";"32";"15-19";7,52;47
"2020";"32";"20-34";10,92;274
"2020";"32";"35-59";5,72;265
"2020";"32";"60-79";1,62;44
"2020";"32";"80+";0,96;8
"2020";"32";"Gesamt";5,31;697
"2020";"33";"'05-09";5,13;30
"2020";"33";"'10-14";7,81;45
"2020";"33";"00-04";5,16;33
"2020";"33";"15-19";18,24;114
"2020";"33";"20-34";21,04;528
"2020";"33";"35-59";8,71;404
"2020";"33";"60-79";2,39;65
"2020";"33";"80+";2,53;21
"2020";"33";"Gesamt";9,47;1243
