"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser"
Nordjylland;2020-10-13;F;21;1;0;702;33224;3508
Sjælland;2020-10-13;F;13;0;2;702;33237;3510
Syddanmark;2020-10-13;F;44;0;4;702;33281;3514
Hovedstaden;2020-10-13;M;66;1;4;703;33347;3518
Midtjylland;2020-10-13;M;53;0;0;703;33400;3518
Nordjylland;2020-10-13;M;34;0;0;703;33434;3518
Sjælland;2020-10-13;M;11;0;0;703;33445;3518
Syddanmark;2020-10-13;M;50;1;1;704;33495;3519
Hovedstaden;2020-10-14;F;98;0;6;704;33593;3525
Midtjylland;2020-10-14;F;46;0;2;704;33639;3527
Nordjylland;2020-10-14;F;31;1;1;705;33670;3528
Sjælland;2020-10-14;F;11;0;0;705;33681;3528
Syddanmark;2020-10-14;F;34;0;0;705;33715;3528
Hovedstaden;2020-10-14;M;103;2;8;707;33818;3536
Midtjylland;2020-10-14;M;50;1;2;708;33868;3538
Nordjylland;2020-10-14;M;31;1;3;709;33899;3541
Sjælland;2020-10-14;M;25;0;0;709;33924;3541
Syddanmark;2020-10-14;M;40;0;2;709;33964;3543
Hovedstaden;2020-10-15;F;94;0;4;709;34058;3547
Midtjylland;2020-10-15;F;53;0;1;709;34111;3548
Nordjylland;2020-10-15;F;18;0;0;709;34129;3548
Sjælland;2020-10-15;F;13;0;2;709;34142;3550
Syddanmark;2020-10-15;F;38;0;3;709;34180;3553
Hovedstaden;2020-10-15;M;87;1;7;710;34267;3560
Midtjylland;2020-10-15;M;58;0;3;710;34325;3563
Nordjylland;2020-10-15;M;15;0;0;710;34340;3563
Sjælland;2020-10-15;M;26;0;1;710;34366;3564
Syddanmark;2020-10-15;M;46;0;1;710;34412;3565
Hovedstaden;2020-10-16;F;106;1;7;711;34518;3572
Midtjylland;2020-10-16;F;60;0;1;711;34578;3573
Nordjylland;2020-10-16;F;28;0;0;711;34606;3573
Sjælland;2020-10-16;F;25;0;0;711;34631;3573
Syddanmark;2020-10-16;F;32;0;1;711;34663;3574
Hovedstaden;2020-10-16;M;81;1;3;712;34744;3577
Midtjylland;2020-10-16;M;44;0;1;712;34788;3578
Nordjylland;2020-10-16;M;21;1;1;713;34809;3579
Sjælland;2020-10-16;M;23;0;4;713;34832;3583
Syddanmark;2020-10-16;M;45;0;4;713;34877;3587
Hovedstaden;2020-10-17;F;103;0;6;713;34980;3593
Midtjylland;2020-10-17;F;36;0;1;713;35016;3594
Nordjylland;2020-10-17;F;21;0;0;713;35037;3594
Sjælland;2020-10-17;F;12;0;0;713;35049;3594
Syddanmark;2020-10-17;F;40;0;0;713;35089;3594
Hovedstaden;2020-10-17;M;114;0;7;713;35203;3601
Midtjylland;2020-10-17;M;39;0;2;713;35242;3603
Nordjylland;2020-10-17;M;21;0;3;713;35263;3606
Sjælland;2020-10-17;M;16;0;0;713;35279;3606
Syddanmark;2020-10-17;M;29;0;0;713;35308;3606
Hovedstaden;2020-10-18;F;104;0;7;713;35412;3613
Midtjylland;2020-10-18;F;39;0;3;713;35451;3616
Nordjylland;2020-10-18;F;19;0;1;713;35470;3617
Sjælland;2020-10-18;F;20;0;0;713;35490;3617
Syddanmark;2020-10-18;F;44;0;2;713;35534;3619
Hovedstaden;2020-10-18;M;124;0;8;713;35658;3627
Midtjylland;2020-10-18;M;32;0;3;713;35690;3630
Nordjylland;2020-10-18;M;24;1;3;714;35714;3633
Sjælland;2020-10-18;M;15;0;0;714;35729;3633
Syddanmark;2020-10-18;M;33;2;3;716;35762;3636
Hovedstaden;2020-10-19;F;144;0;6;716;35906;3642
Midtjylland;2020-10-19;F;65;2;2;718;35971;3644
Nordjylland;2020-10-19;F;37;1;1;719;36008;3645
Sjælland;2020-10-19;F;32;0;0;719;36040;3645
Syddanmark;2020-10-19;F;51;0;2;719;36091;3647
Hovedstaden;2020-10-19;M;149;1;5;720;36240;3652
Midtjylland;2020-10-19;M;73;0;0;720;36313;3652
Nordjylland;2020-10-19;M;35;0;0;720;36348;3652
Sjælland;2020-10-19;M;36;0;1;720;36384;3653
Syddanmark;2020-10-19;M;64;0;2;720;36448;3655
Hovedstaden;2020-10-20;F;155;0;3;720;36603;3658
Midtjylland;2020-10-20;F;80;0;2;720;36683;3660
Nordjylland;2020-10-20;F;43;1;2;721;36726;3662
Sjælland;2020-10-20;F;34;0;4;721;36760;3666
Syddanmark;2020-10-20;F;58;0;5;721;36818;3671
Hovedstaden;2020-10-20;M;163;2;8;723;36981;3679
Midtjylland;2020-10-20;M;111;0;3;723;37092;3682
Nordjylland;2020-10-20;M;41;2;0;725;37133;3682
Sjælland;2020-10-20;M;36;0;2;725;37169;3684
Syddanmark;2020-10-20;M;59;0;3;725;37228;3687
Hovedstaden;2020-10-21;F;152;1;5;726;37380;3692
Midtjylland;2020-10-21;F;114;0;6;726;37494;3698
Nordjylland;2020-10-21;F;45;0;1;726;37539;3699
Sjælland;2020-10-21;F;37;0;2;726;37576;3701
Syddanmark;2020-10-21;F;46;0;0;726;37622;3701
Hovedstaden;2020-10-21;M;178;2;8;728;37800;3709
Midtjylland;2020-10-21;M;119;0;4;728;37919;3713
Nordjylland;2020-10-21;M;47;1;1;729;37966;3714
Sjælland;2020-10-21;M;39;0;0;729;38005;3714
Syddanmark;2020-10-21;M;69;0;0;729;38074;3714
Hovedstaden;2020-10-22;F;202;2;9;731;38276;3723
Midtjylland;2020-10-22;F;77;1;1;732;38353;3724
Nordjylland;2020-10-22;F;49;0;0;732;38402;3724
Sjælland;2020-10-22;F;36;0;1;732;38438;3725
Syddanmark;2020-10-22;F;58;0;2;732;38496;3727
Hovedstaden;2020-10-22;M;205;1;8;733;38701;3735
Midtjylland;2020-10-22;M;74;0;3;733;38775;3738
Nordjylland;2020-10-22;M;53;0;1;733;38828;3739
Sjælland;2020-10-22;M;39;0;0;733;38867;3739
Syddanmark;2020-10-22;M;72;1;3;734;38939;3742
Hovedstaden;2020-10-23;F;181;0;8;734;39120;3750
Midtjylland;2020-10-23;F;74;0;0;734;39194;3750
Nordjylland;2020-10-23;F;54;0;0;734;39248;3750
Sjælland;2020-10-23;F;37;0;0;734;39285;3750
Syddanmark;2020-10-23;F;56;0;1;734;39341;3751
Hovedstaden;2020-10-23;M;189;0;3;734;39530;3754
Midtjylland;2020-10-23;M;99;0;1;734;39629;3755
Nordjylland;2020-10-23;M;63;0;3;734;39692;3758
Sjælland;2020-10-23;M;42;0;3;734;39734;3761
Syddanmark;2020-10-23;M;65;0;4;734;39799;3765
Hovedstaden;2020-10-24;F;186;2;7;736;39985;3772
Midtjylland;2020-10-24;F;69;0;4;736;40054;3776
Nordjylland;2020-10-24;F;58;0;2;736;40112;3778
Sjælland;2020-10-24;F;41;0;1;736;40153;3779
Syddanmark;2020-10-24;F;44;0;1;736;40197;3780
Hovedstaden;2020-10-24;M;199;1;9;737;40396;3789
Midtjylland;2020-10-24;M;75;0;2;737;40471;3791
Nordjylland;2020-10-24;M;46;0;2;737;40517;3793
Sjælland;2020-10-24;M;48;0;5;737;40565;3798
Syddanmark;2020-10-24;M;53;0;1;737;40618;3799
Hovedstaden;2020-10-25;F;211;0;9;737;40829;3808
Midtjylland;2020-10-25;F;81;0;0;737;40910;3808
Nordjylland;2020-10-25;F;66;0;3;737;40976;3811
Sjælland;2020-10-25;F;44;0;2;737;41020;3813
Syddanmark;2020-10-25;F;67;0;2;737;41087;3815
Hovedstaden;2020-10-25;M;229;0;6;737;41316;3821
Midtjylland;2020-10-25;M;75;0;0;737;41391;3821
Nordjylland;2020-10-25;M;42;0;1;737;41433;3822
Sjælland;2020-10-25;M;35;0;1;737;41468;3823
Syddanmark;2020-10-25;M;67;0;2;737;41535;3825
Hovedstaden;2020-10-26;F;230;0;11;737;41765;3836
Midtjylland;2020-10-26;F;87;0;3;737;41852;3839
Nordjylland;2020-10-26;F;54;1;2;738;41906;3841
Sjælland;2020-10-26;F;46;0;4;738;41952;3845
Syddanmark;2020-10-26;F;77;0;1;738;42029;3846
Hovedstaden;2020-10-26;M;213;0;5;738;42242;3851
Midtjylland;2020-10-26;M;74;0;3;738;42316;3854
Nordjylland;2020-10-26;M;78;0;4;738;42394;3858
Sjælland;2020-10-26;M;53;0;2;738;42447;3860
Syddanmark;2020-10-26;M;89;0;6;738;42536;3866
Hovedstaden;2020-10-27;F;301;1;13;739;42837;3879
Midtjylland;2020-10-27;F;113;0;1;739;42950;3880
Nordjylland;2020-10-27;F;69;0;3;739;43019;3883
Sjælland;2020-10-27;F;67;0;2;739;43086;3885
Syddanmark;2020-10-27;F;69;0;4;739;43155;3889
Hovedstaden;2020-10-27;M;272;0;5;739;43427;3894
Midtjylland;2020-10-27;M;124;0;6;739;43551;3900
Nordjylland;2020-10-27;M;79;2;4;741;43630;3904
Sjælland;2020-10-27;M;68;0;0;741;43698;3904
Syddanmark;2020-10-27;M;76;0;7;741;43774;3911
Hovedstaden;2020-10-28;F;258;0;10;741;44032;3921
Midtjylland;2020-10-28;F;122;1;5;742;44154;3926
Nordjylland;2020-10-28;F;61;0;3;742;44215;3929
Sjælland;2020-10-28;F;67;0;0;742;44282;3929
Syddanmark;2020-10-28;F;76;0;6;742;44358;3935
Hovedstaden;2020-10-28;M;271;3;10;745;44629;3945
Midtjylland;2020-10-28;M;108;0;4;745;44737;3949
Nordjylland;2020-10-28;M;55;0;4;745;44792;3953
Sjælland;2020-10-28;M;74;1;1;746;44866;3954
Syddanmark;2020-10-28;M;109;0;3;746;44975;3957
Hovedstaden;2020-10-29;F;220;1;5;747;45195;3962
Midtjylland;2020-10-29;F;57;0;5;747;45252;3967
Nordjylland;2020-10-29;F;49;0;2;747;45301;3969
Sjælland;2020-10-29;F;53;0;3;747;45354;3972
Syddanmark;2020-10-29;F;73;0;1;747;45427;3973
Hovedstaden;2020-10-29;M;239;2;9;749;45666;3982
Midtjylland;2020-10-29;M;81;0;1;749;45747;3983
Nordjylland;2020-10-29;M;70;0;2;749;45817;3985
Sjælland;2020-10-29;M;67;1;2;750;45884;3987
Syddanmark;2020-10-29;M;99;1;6;751;45983;3993
Hovedstaden;2020-10-30;F;239;0;7;751;46222;4000
Midtjylland;2020-10-30;F;98;0;3;751;46320;4003
Nordjylland;2020-10-30;F;57;0;1;751;46377;4004
Sjælland;2020-10-30;F;83;0;2;751;46460;4006
Syddanmark;2020-10-30;F;56;0;3;751;46516;4009
Hovedstaden;2020-10-30;M;254;1;11;752;46770;4020
Midtjylland;2020-10-30;M;97;3;5;755;46867;4025
Nordjylland;2020-10-30;M;56;0;3;755;46923;4028
Sjælland;2020-10-30;M;69;1;2;756;46992;4030
Syddanmark;2020-10-30;M;69;0;1;756;47061;4031
Hovedstaden;2020-10-31;F;246;1;7;757;47307;4038
Midtjylland;2020-10-31;F;91;0;1;757;47398;4039
Nordjylland;2020-10-31;F;48;0;0;757;47446;4039
Sjælland;2020-10-31;F;56;0;3;757;47502;4042
Syddanmark;2020-10-31;F;41;1;2;758;47543;4044
Hovedstaden;2020-10-31;M;258;0;12;758;47801;4056
Midtjylland;2020-10-31;M;75;0;3;758;47876;4059
Nordjylland;2020-10-31;M;48;0;0;758;47924;4059
Sjælland;2020-10-31;M;52;0;0;758;47976;4059
Syddanmark;2020-10-31;M;58;0;1;758;48034;4060
Hovedstaden;2020-11-01;F;236;1;9;759;48270;4069
Midtjylland;2020-11-01;F;88;1;5;760;48358;4074
Nordjylland;2020-11-01;F;50;0;1;760;48408;4075
Sjælland;2020-11-01;F;41;0;1;760;48449;4076
Syddanmark;2020-11-01;F;75;2;4;762;48524;4080
Hovedstaden;2020-11-01;M;229;0;9;762;48753;4089
Midtjylland;2020-11-01;M;84;0;2;762;48837;4091
Nordjylland;2020-11-01;M;45;1;2;763;48882;4093
Sjælland;2020-11-01;M;43;0;3;763;48925;4096
Syddanmark;2020-11-01;M;61;0;3;763;48986;4099
Hovedstaden;2020-11-02;F;318;2;9;765;49304;4108
Midtjylland;2020-11-02;F;100;0;3;765;49404;4111
Nordjylland;2020-11-02;F;59;1;2;766;49463;4113
Sjælland;2020-11-02;F;90;0;2;766;49553;4115
Syddanmark;2020-11-02;F;89;1;3;767;49642;4118
Hovedstaden;2020-11-02;M;286;1;7;768;49928;4125
Midtjylland;2020-11-02;M;104;0;3;768;50032;4128
Nordjylland;2020-11-02;M;57;0;0;768;50089;4128
Sjælland;2020-11-02;M;93;0;1;768;50182;4129
Syddanmark;2020-11-02;M;74;0;5;768;50256;4134
Hovedstaden;2020-11-03;F;304;2;14;770;50560;4148
Midtjylland;2020-11-03;F;109;0;0;770;50669;4148
Nordjylland;2020-11-03;F;75;0;4;770;50744;4152
Sjælland;2020-11-03;F;78;1;5;771;50822;4157
Syddanmark;2020-11-03;F;78;0;7;771;50900;4164
Hovedstaden;2020-11-03;M;274;0;10;771;51174;4174
Midtjylland;2020-11-03;M;104;0;5;771;51278;4179
Nordjylland;2020-11-03;M;62;1;3;772;51340;4182
Sjælland;2020-11-03;M;67;0;2;772;51407;4184
Syddanmark;2020-11-03;M;103;0;2;772;51510;4186
Hovedstaden;2020-11-04;F;278;0;10;772;51788;4196
Midtjylland;2020-11-04;F;126;1;2;773;51914;4198
Nordjylland;2020-11-04;F;39;0;1;773;51953;4199
Sjælland;2020-11-04;F;96;3;6;776;52049;4205
Syddanmark;2020-11-04;F;75;0;3;776;52124;4208
Hovedstaden;2020-11-04;M;304;1;11;777;52428;4219
Midtjylland;2020-11-04;M;108;1;5;778;52536;4224
Nordjylland;2020-11-04;M;44;0;1;778;52580;4225
Sjælland;2020-11-04;M;75;1;6;779;52655;4231
Syddanmark;2020-11-04;M;97;0;5;779;52752;4236
Hovedstaden;2020-11-05;F;239;2;9;781;52991;4245
Midtjylland;2020-11-05;F;102;0;4;781;53093;4249
Nordjylland;2020-11-05;F;45;1;3;782;53138;4252
Sjælland;2020-11-05;F;62;0;5;782;53200;4257
Syddanmark;2020-11-05;F;69;0;5;782;53269;4262
Hovedstaden;2020-11-05;M;231;1;6;783;53500;4268
Midtjylland;2020-11-05;M;81;0;6;783;53581;4274
Nordjylland;2020-11-05;M;38;1;1;784;53619;4275
Sjælland;2020-11-05;M;79;0;4;784;53698;4279
Syddanmark;2020-11-05;M;81;0;3;784;53779;4282
Hovedstaden;2020-11-06;F;209;0;10;784;53988;4292
Midtjylland;2020-11-06;F;77;2;2;786;54065;4294
Nordjylland;2020-11-06;F;29;0;1;786;54094;4295
Sjælland;2020-11-06;F;71;0;1;786;54165;4296
Syddanmark;2020-11-06;F;66;0;2;786;54231;4298
Hovedstaden;2020-11-06;M;255;2;14;788;54486;4312
Midtjylland;2020-11-06;M;85;0;8;788;54571;4320
Nordjylland;2020-11-06;M;31;0;0;788;54602;4320
Sjælland;2020-11-06;M;72;0;2;788;54674;4322
Syddanmark;2020-11-06;M;64;0;2;788;54738;4324
Hovedstaden;2020-11-07;F;194;0;0;788;54932;4324
Midtjylland;2020-11-07;F;89;0;1;788;55021;4325
Nordjylland;2020-11-07;F;29;0;2;788;55050;4327
Sjælland;2020-11-07;F;58;0;2;788;55108;4329
Syddanmark;2020-11-07;F;55;0;0;788;55163;4329
Hovedstaden;2020-11-07;M;191;0;5;788;55354;4334
Midtjylland;2020-11-07;M;86;0;3;788;55440;4337
Nordjylland;2020-11-07;M;39;0;0;788;55479;4337
Sjælland;2020-11-07;M;57;2;3;790;55536;4340
Syddanmark;2020-11-07;M;47;0;2;790;55583;4342
Hovedstaden;2020-11-08;F;159;1;6;791;55742;4348
Midtjylland;2020-11-08;F;75;0;2;791;55817;4350
Nordjylland;2020-11-08;F;20;1;1;792;55837;4351
Sjælland;2020-11-08;F;41;0;1;792;55878;4352
Syddanmark;2020-11-08;F;49;0;2;792;55927;4354
Hovedstaden;2020-11-08;M;193;0;9;792;56120;4363
Midtjylland;2020-11-08;M;79;1;3;793;56199;4366
Nordjylland;2020-11-08;M;21;0;0;793;56220;4366
Sjælland;2020-11-08;M;49;0;4;793;56269;4370
Syddanmark;2020-11-08;M;51;0;1;793;56320;4371
Hovedstaden;2020-11-09;F;228;0;13;793;56548;4384
Midtjylland;2020-11-09;F;90;2;6;795;56638;4390
Nordjylland;2020-11-09;F;40;0;1;795;56678;4391
Sjælland;2020-11-09;F;69;0;3;795;56747;4394
Syddanmark;2020-11-09;F;76;0;2;795;56823;4396
Hovedstaden;2020-11-09;M;253;3;12;798;57076;4408
Midtjylland;2020-11-09;M;114;3;5;801;57190;4413
Nordjylland;2020-11-09;M;32;0;4;801;57222;4417
Sjælland;2020-11-09;M;49;0;3;801;57271;4420
Syddanmark;2020-11-09;M;88;0;5;801;57359;4425
Hovedstaden;2020-11-10;F;275;0;11;801;57634;4436
Midtjylland;2020-11-10;F;122;1;7;802;57756;4443
Nordjylland;2020-11-10;F;30;0;2;802;57786;4445
Sjælland;2020-11-10;F;81;0;6;802;57867;4451
Syddanmark;2020-11-10;F;72;0;2;802;57939;4453
Hovedstaden;2020-11-10;M;219;0;6;802;58158;4459
Midtjylland;2020-11-10;M;103;0;1;802;58261;4460
Nordjylland;2020-11-10;M;31;0;0;802;58292;4460
Sjælland;2020-11-10;M;66;0;4;802;58358;4464
Syddanmark;2020-11-10;M;54;0;1;802;58412;4465
Hovedstaden;2020-11-11;F;218;1;7;803;58630;4472
Midtjylland;2020-11-11;F;131;0;2;803;58761;4474
Nordjylland;2020-11-11;F;27;0;1;803;58788;4475
Sjælland;2020-11-11;F;67;0;1;803;58855;4476
Syddanmark;2020-11-11;F;71;0;1;803;58926;4477
Hovedstaden;2020-11-11;M;223;2;9;805;59149;4486
Midtjylland;2020-11-11;M;132;2;9;807;59281;4495
Nordjylland;2020-11-11;M;43;0;1;807;59324;4496
Sjælland;2020-11-11;M;85;0;4;807;59409;4500
Syddanmark;2020-11-11;M;91;1;6;808;59500;4506
Hovedstaden;2020-11-12;F;237;3;10;811;59737;4516
Midtjylland;2020-11-12;F;126;1;6;812;59863;4522
Nordjylland;2020-11-12;F;28;1;0;813;59891;4522
Sjælland;2020-11-12;F;45;0;2;813;59936;4524
Syddanmark;2020-11-12;F;70;0;0;813;60006;4524
Hovedstaden;2020-11-12;M;238;2;10;815;60244;4534
Midtjylland;2020-11-12;M;122;2;4;817;60366;4538
Nordjylland;2020-11-12;M;39;0;1;817;60405;4539
Sjælland;2020-11-12;M;73;0;0;817;60478;4539
Syddanmark;2020-11-12;M;74;0;2;817;60552;4541
Hovedstaden;2020-11-13;F;261;3;13;820;60813;4554
Midtjylland;2020-11-13;F;109;0;5;820;60922;4559
Nordjylland;2020-11-13;F;35;0;2;820;60957;4561
Sjælland;2020-11-13;F;68;0;4;820;61025;4565
Syddanmark;2020-11-13;F;69;0;4;820;61094;4569
Hovedstaden;2020-11-13;M;257;1;7;821;61351;4576
Midtjylland;2020-11-13;M;124;1;8;822;61475;4584
Nordjylland;2020-11-13;M;42;0;0;822;61517;4584
Sjælland;2020-11-13;M;83;0;6;822;61600;4590
Syddanmark;2020-11-13;M;99;0;0;822;61699;4590
Hovedstaden;2020-11-14;F;238;0;11;822;61937;4601
Midtjylland;2020-11-14;F;99;2;3;824;62036;4604
Nordjylland;2020-11-14;F;31;0;0;824;62067;4604
Sjælland;2020-11-14;F;59;0;3;824;62126;4607
Syddanmark;2020-11-14;F;85;0;2;824;62211;4609
Hovedstaden;2020-11-14;M;232;0;7;824;62443;4616
Midtjylland;2020-11-14;M;125;0;4;824;62568;4620
Nordjylland;2020-11-14;M;34;0;3;824;62602;4623
Sjælland;2020-11-14;M;44;0;2;824;62646;4625
Syddanmark;2020-11-14;M;97;1;3;825;62743;4628
Hovedstaden;2020-11-15;F;222;1;8;826;62965;4636
Midtjylland;2020-11-15;F;92;0;2;826;63057;4638
Nordjylland;2020-11-15;F;29;0;1;826;63086;4639
Sjælland;2020-11-15;F;50;0;1;826;63136;4640
Syddanmark;2020-11-15;F;80;0;3;826;63216;4643
Hovedstaden;2020-11-15;M;230;0;5;826;63446;4648
Midtjylland;2020-11-15;M;112;0;2;826;63558;4650
Nordjylland;2020-11-15;M;44;0;0;826;63602;4650
Sjælland;2020-11-15;M;60;0;2;826;63662;4652
Syddanmark;2020-11-15;M;70;1;3;827;63732;4655
Hovedstaden;2020-11-16;F;262;0;6;827;63994;4661
Midtjylland;2020-11-16;F;146;0;3;827;64140;4664
Nordjylland;2020-11-16;F;27;0;0;827;64167;4664
Sjælland;2020-11-16;F;59;0;1;827;64226;4665
Syddanmark;2020-11-16;F;107;0;2;827;64333;4667
Hovedstaden;2020-11-16;M;288;2;13;829;64621;4680
Midtjylland;2020-11-16;M;153;1;9;830;64774;4689
Nordjylland;2020-11-16;M;31;1;4;831;64805;4693
Sjælland;2020-11-16;M;84;0;5;831;64889;4698
Syddanmark;2020-11-16;M;92;0;2;831;64981;4700
Hovedstaden;2020-11-17;F;276;0;17;831;65257;4717
Midtjylland;2020-11-17;F;148;0;4;831;65405;4721
Nordjylland;2020-11-17;F;34;0;1;831;65439;4722
Sjælland;2020-11-17;F;68;0;1;831;65507;4723
Syddanmark;2020-11-17;F;112;0;2;831;65619;4725
Hovedstaden;2020-11-17;M;312;1;10;832;65931;4735
Midtjylland;2020-11-17;M;152;0;7;832;66083;4742
Nordjylland;2020-11-17;M;31;1;2;833;66114;4744
Sjælland;2020-11-17;M;69;1;3;834;66183;4747
Syddanmark;2020-11-17;M;125;0;4;834;66308;4751
Hovedstaden;2020-11-18;F;286;0;8;834;66594;4759
Midtjylland;2020-11-18;F;157;1;8;835;66751;4767
Nordjylland;2020-11-18;F;25;0;0;835;66776;4767
Sjælland;2020-11-18;F;66;0;1;835;66842;4768
Syddanmark;2020-11-18;F;104;0;1;835;66946;4769
Hovedstaden;2020-11-18;M;302;4;11;839;67248;4780
Midtjylland;2020-11-18;M;141;0;5;839;67389;4785
Nordjylland;2020-11-18;M;28;0;1;839;67417;4786
Sjælland;2020-11-18;M;81;0;6;839;67498;4792
Syddanmark;2020-11-18;M;137;0;7;839;67635;4799
Hovedstaden;2020-11-19;F;282;4;9;843;67917;4808
Midtjylland;2020-11-19;F;131;5;5;848;68048;4813
Nordjylland;2020-11-19;F;25;0;3;848;68073;4816
Sjælland;2020-11-19;F;59;0;3;848;68132;4819
Syddanmark;2020-11-19;F;101;0;2;848;68233;4821
Hovedstaden;2020-11-19;M;290;0;7;848;68523;4828
Midtjylland;2020-11-19;M;110;2;5;850;68633;4833
Nordjylland;2020-11-19;M;19;0;2;850;68652;4835
Sjælland;2020-11-19;M;81;0;5;850;68733;4840
Syddanmark;2020-11-19;M;121;1;4;851;68854;4844
Hovedstaden;2020-11-20;F;285;6;10;857;69139;4854
Midtjylland;2020-11-20;F;112;5;5;862;69251;4859
Nordjylland;2020-11-20;F;32;1;4;863;69283;4863
Sjælland;2020-11-20;F;77;0;4;863;69360;4867
Syddanmark;2020-11-20;F;108;0;2;863;69468;4869
Hovedstaden;2020-11-20;M;264;0;5;863;69732;4874
Midtjylland;2020-11-20;M;105;3;5;866;69837;4879
Nordjylland;2020-11-20;M;32;1;2;867;69869;4881
Sjælland;2020-11-20;M;79;1;3;868;69948;4884
Syddanmark;2020-11-20;M;126;1;3;869;70074;4887
Hovedstaden;2020-11-21;F;234;0;10;869;70308;4897
Midtjylland;2020-11-21;F;80;0;1;869;70388;4898
Nordjylland;2020-11-21;F;17;0;2;869;70405;4900
Sjælland;2020-11-21;F;56;0;2;869;70461;4902
Syddanmark;2020-11-21;F;68;1;3;870;70529;4905
Hovedstaden;2020-11-21;M;280;2;10;872;70809;4915
Midtjylland;2020-11-21;M;99;0;4;872;70908;4919
Nordjylland;2020-11-21;M;19;0;3;872;70927;4922
Sjælland;2020-11-21;M;55;1;0;873;70982;4922
Syddanmark;2020-11-21;M;93;0;1;873;71075;4923
Hovedstaden;2020-11-22;F;261;1;8;874;71336;4931
Midtjylland;2020-11-22;F;99;0;2;874;71435;4933
Nordjylland;2020-11-22;F;23;0;2;874;71458;4935
Sjælland;2020-11-22;F;39;1;1;875;71497;4936
Syddanmark;2020-11-22;F;76;0;1;875;71573;4937
Hovedstaden;2020-11-22;M;254;4;16;879;71827;4953
Midtjylland;2020-11-22;M;93;0;2;879;71920;4955
Nordjylland;2020-11-22;M;15;0;1;879;71935;4956
Sjælland;2020-11-22;M;56;0;3;879;71991;4959
Syddanmark;2020-11-22;M;93;0;2;879;72084;4961
Hovedstaden;2020-11-23;F;291;3;14;882;72375;4975
Midtjylland;2020-11-23;F;97;0;2;882;72472;4977
Nordjylland;2020-11-23;F;20;0;1;882;72492;4978
Sjælland;2020-11-23;F;75;1;3;883;72567;4981
Syddanmark;2020-11-23;F;115;1;8;884;72682;4989
Hovedstaden;2020-11-23;M;300;3;14;887;72982;5003
Midtjylland;2020-11-23;M;93;2;6;889;73075;5009
Nordjylland;2020-11-23;M;15;0;0;889;73090;5009
Sjælland;2020-11-23;M;68;0;3;889;73158;5012
Syddanmark;2020-11-23;M;111;0;2;889;73269;5014
Hovedstaden;2020-11-24;F;336;3;6;892;73605;5020
Midtjylland;2020-11-24;F;121;1;2;893;73726;5022
Nordjylland;2020-11-24;F;21;0;0;893;73747;5022
Sjælland;2020-11-24;F;76;0;2;893;73823;5024
Syddanmark;2020-11-24;F;96;0;0;893;73919;5024
Hovedstaden;2020-11-24;M;336;1;18;894;74255;5042
Midtjylland;2020-11-24;M;114;1;9;895;74369;5051
Nordjylland;2020-11-24;M;21;0;0;895;74390;5051
Sjælland;2020-11-24;M;74;0;5;895;74464;5056
Syddanmark;2020-11-24;M;128;0;6;895;74592;5062
Hovedstaden;2020-11-25;F;333;1;6;896;74925;5068
Midtjylland;2020-11-25;F;98;0;5;896;75023;5073
Nordjylland;2020-11-25;F;26;0;1;896;75049;5074
Sjælland;2020-11-25;F;81;0;2;896;75130;5076
Syddanmark;2020-11-25;F;89;0;2;896;75219;5078
Hovedstaden;2020-11-25;M;335;0;6;896;75554;5084
Midtjylland;2020-11-25;M;134;2;9;898;75688;5093
Nordjylland;2020-11-25;M;20;1;2;899;75708;5095
Sjælland;2020-11-25;M;89;3;7;902;75797;5102
Syddanmark;2020-11-25;M;103;1;8;903;75900;5110
Hovedstaden;2020-11-26;F;319;0;5;903;76219;5115
Midtjylland;2020-11-26;F;117;2;5;905;76336;5120
Nordjylland;2020-11-26;F;25;0;1;905;76361;5121
Sjælland;2020-11-26;F;94;0;4;905;76455;5125
Syddanmark;2020-11-26;F;99;0;3;905;76554;5128
Hovedstaden;2020-11-26;M;300;5;14;910;76854;5142
Midtjylland;2020-11-26;M;128;0;2;910;76982;5144
Nordjylland;2020-11-26;M;19;0;0;910;77001;5144
Sjælland;2020-11-26;M;71;1;5;911;77072;5149
Syddanmark;2020-11-26;M;82;0;2;911;77154;5151
Hovedstaden;2020-11-27;F;343;7;21;918;77497;5172
Midtjylland;2020-11-27;F;115;1;6;919;77612;5178
Nordjylland;2020-11-27;F;16;0;2;919;77628;5180
Sjælland;2020-11-27;F;60;0;1;919;77688;5181
Syddanmark;2020-11-27;F;111;1;4;920;77799;5185
Hovedstaden;2020-11-27;M;349;0;14;920;78148;5199
Midtjylland;2020-11-27;M;116;3;6;923;78264;5205
Nordjylland;2020-11-27;M;22;0;0;923;78286;5205
Sjælland;2020-11-27;M;73;0;4;923;78359;5209
Syddanmark;2020-11-27;M;102;0;3;923;78461;5212
Hovedstaden;2020-11-28;F;313;0;6;923;78774;5218
Midtjylland;2020-11-28;F;98;0;1;923;78872;5219
Nordjylland;2020-11-28;F;13;0;1;923;78885;5220
Sjælland;2020-11-28;F;67;0;1;923;78952;5221
Syddanmark;2020-11-28;F;66;0;1;923;79018;5222
